Date,Close,High,Low,Open,Volume,Symbol,return_1d,SMA_5,SMA_10,price_over_sma5,target
2018-02-09,36.779293060302734,37.12730914186198,35.32843847604352,36.93449073015276,282690400,AAPL,0.012231327181361662,37.061224365234374,37.98352279663086,0.992392822693788,1
2018-02-12,38.260711669921875,38.53818298500872,37.03794626199481,37.270742729099624,243278000,AAPL,0.040278604789663275,37.38362808227539,37.876107406616214,1.023461703227845,1
2018-02-13,38.64399337768555,38.740404349794886,38.01144841694495,38.08199311819697,130196800,AAPL,0.010017631430127905,37.47636795043945,37.83020515441895,1.0311563123937255,1
2018-02-14,39.35649108886719,39.39646558618695,38.30068499575861,38.338305730378266,162579600,AAPL,0.018437476277828546,37.8750717163086,37.8447811126709,1.0391133087127782,1
2018-02-15,40.67803192138672,40.70154444028651,39.73979522756888,39.925559555510134,204588800,AAPL,0.03357872604891243,38.74370422363281,37.983313369750974,1.049926245735017,0
2018-02-16,40.54634475708008,41.10834882844967,40.3911506581798,40.52988635346286,160704400,AAPL,-0.0032373042176950806,39.49711456298828,38.27916946411133,1.02656473025184,0
2018-02-20,40.40995407104492,40.976654782310895,40.308839143672124,40.45698268440411,135722000,AAPL,-0.00336382198820373,39.92696304321289,38.65529556274414,1.0120968636484895,0
2018-02-21,40.22653579711914,40.94373014961663,40.21242398532644,40.64039257505093,149886400,AAPL,-0.004538937945915866,40.24347152709961,38.859919738769534,0.999579168264123,1
2018-02-22,40.562801361083984,40.903763321580946,40.37703706692749,40.39819940650478,123967600,AAPL,0.00835929709833283,40.48473358154297,39.17990264892578,1.0019283263747747,1
2018-02-23,41.26824951171875,41.30352008462674,40.80736036008049,40.83793058197022,135249600,AAPL,0.017391504702916727,40.602777099609376,39.673240661621094,1.016389825022973,1
2018-02-26,42.08422088623047,42.18298210650844,41.43521704380869,41.468137450568015,152648800,AAPL,0.019772376685859072,40.910352325439455,40.20373344421387,1.0286936800605617,0
2018-02-27,41.94782257080078,42.43927834665941,41.89373983071523,42.11477831809199,155712400,AAPL,-0.0032410797338608965,41.217926025390625,40.57244453430176,1.0177082307576693,0
2018-02-28,41.88432693481445,42.472193655045075,41.86786853243593,42.15239401571747,151128400,AAPL,-0.0015136813330217658,41.54948425292969,40.89647789001465,1.008058889006815,0
2018-03-01,41.150672912597656,42.27467386282315,40.600430490213576,41.98309066020018,195208000,AAPL,-0.01751619462236076,41.66705856323242,41.07589607238769,0.9876068609486528,1
2018-03-02,41.4351921081543,41.45635444518084,40.55103842203479,40.63334118343101,153816000,AAPL,0.006914083669079973,41.70044708251953,41.15161209106445,0.9936390376381258,1
2018-03-05,41.578636169433594,41.79497067660836,41.03779810746997,41.2000498848644,113605600,AAPL,0.0034618896155924617,41.59933013916016,41.2548412322998,0.9995025407943509,0
2018-03-06,41.54336929321289,41.91490152976552,41.416391647125984,41.83495250859769,95154000,AAPL,-0.0008481970422740126,41.51843948364258,41.3681827545166,1.0006004515073388,0
2018-03-07,41.15772247314453,41.350544470010895,40.97901229082367,41.136560133406576,126814000,AAPL,-0.009282993330330669,41.3731185913086,41.46130142211914,0.9947938147884914,1
2018-03-08,41.606868743896484,41.64919343889344,41.167145446061035,41.2635528917946,95096400,AAPL,0.010912806728919922,41.46435775756836,41.56570816040039,1.0034369514936503,1
2018-03-09,42.321693420410156,42.326397358104835,41.71266445289019,41.846699766789705,128740800,AAPL,0.01718044875988256,41.641658020019534,41.67105255126953,1.0163306513891375,1
2018-03-12,42.730865478515625,42.8884133622694,42.37579519615007,42.39460377768546,128828400,AAPL,0.009668140025515637,41.87210388183594,41.73571701049805,1.0205091580567132,0
2018-03-13,42.31935501098633,43.1494226362358,42.147698911966,42.935438262301844,126774000,AAPL,-0.009630286279509126,42.02730102539063,41.772870254516604,1.0069491492070657,0
2018-03-14,41.959571838378906,42.448677336361385,41.81142828997484,42.401648720566676,117473600,AAPL,-0.008501622307665602,42.1876708984375,41.78039474487305,0.994593229367705,1
2018-03-15,42.00894546508789,42.382831346620456,41.87256357246433,41.97367490459093,90975200,AAPL,0.0011766951983962493,42.26808624267578,41.86622200012207,0.9938691149606331,0
2018-03-16,41.86080551147461,42.119464660505,41.76674470342024,42.008945453574206,157618800,AAPL,-0.0035263906763952635,42.17590866088867,41.9087833404541,0.9925288355504651,0
2018-03-19,41.22121810913086,41.731486028476525,40.83557765640605,41.696215457943815,133787200,AAPL,-0.015278908146390768,41.87397918701172,41.87304153442383,0.9844112957365339,0
2018-03-20,41.20710754394531,41.573935808897474,41.13656281882672,41.20710754394531,78597600,AAPL,-0.000342313154070073,41.651529693603514,41.83941535949707,0.9893299921292819,0
2018-03-21,40.27357864379883,41.17183722398214,40.271224880308154,41.16007917069106,148219600,AAPL,-0.02265456023941803,41.3143310546875,41.7510009765625,0.974808925031098,0
2018-03-22,39.70451354980469,40.60512206776271,39.64572688691664,39.974930763868414,165963200,AAPL,-0.014129985791112798,40.85344467163086,41.56076545715332,0.9718767626313772,0
2018-03-23,38.78510284423828,39.956132573821826,38.78510284423828,39.596358358178364,164115200,AAPL,-0.023156327161976464,40.238304138183594,41.20710639953613,0.9638851257509554,1
2018-03-26,40.62627410888672,40.70387290794515,39.13779588269747,39.52108594191129,150164800,AAPL,0.047471094044603035,40.11931533813477,40.99664726257324,1.0126362767280346,0
2018-03-27,39.584590911865234,41.18593921489509,39.2506830596845,40.8402733112041,163690400,AAPL,-0.025640628383236885,39.79481201171875,40.723170852661134,0.9947173742197448,0
2018-03-28,39.147220611572266,39.97964191762341,38.84388295506285,39.3282845706032,166674000,AAPL,-0.011049003923440104,39.569540405273436,40.44193572998047,0.989327149383699,1
2018-03-29,39.45291519165039,40.38644792863165,39.245984936182275,39.459969305990974,153594000,AAPL,0.007808845054705138,39.51922073364258,40.18633270263672,0.9983221951050331,0
2018-04-02,39.19424819946289,39.72568201023475,38.67457602874525,39.18484391069471,150347200,AAPL,-0.006556346747280228,39.6010498046875,39.91967697143555,0.9897275045174067,1
2018-04-03,39.596351623535156,39.681004576821195,38.77098802003664,39.41999160319373,121112000,AAPL,0.010259245745088075,39.39506530761719,39.75719032287598,1.0051094296797383,1
2018-04-04,40.3535270690918,40.447584317922555,38.74512443292918,38.77099071456574,138422000,AAPL,0.019122353815713478,39.5488525390625,39.67183227539063,1.0203463432784685,1
2018-04-05,40.63335418701172,40.9696122764427,40.46404826051155,40.581621621244764,107732800,AAPL,0.006934390578568594,39.84607925415039,39.70780982971191,1.0197579020972138,0
2018-04-06,39.593997955322266,40.55809716197049,39.55166968838654,40.203026977373334,140021200,AAPL,-0.025578893312767192,39.87429580688477,39.69675827026367,0.9929704626529328,1
2018-04-09,39.986698150634766,40.70154255952048,39.93966952695415,39.946723641103546,116070800,AAPL,0.009918174864675722,40.03278579711914,39.81691780090332,0.9988487524521041,1
2018-04-10,40.739166259765625,40.91552628686418,40.33471364390863,40.68037958406611,113634400,AAPL,0.018817960570193026,40.261348724365234,39.82820701599121,1.0118678968921682,0
2018-04-11,40.54869079589844,40.89670684951467,40.374680975063676,40.499308418346246,89726400,AAPL,-0.004675487530909628,40.30038146972656,39.924617004394534,1.006161463418365,1
2018-04-12,40.94843673706055,41.150662995876694,40.68977399157953,40.77678069036118,91557200,AAPL,0.00985841794928044,40.36339797973633,40.10473861694336,1.014494289049151,1
2018-04-13,41.08717727661133,41.3481902278494,40.880250643703896,41.09893532790292,100497200,AAPL,0.003388176707249224,40.66203384399414,40.268164825439456,1.010455537818111,1
2018-04-16,41.343502044677734,41.43050519134326,41.11070547758743,41.15773410854029,86313600,AAPL,0.006238558719688925,40.93339462280274,40.483090209960935,1.010018895956568,1
2018-04-17,41.912532806396484,42.07713471479748,41.48221408211443,41.501026241367754,106421600,AAPL,0.013763487212665959,41.168067932128906,40.71470832824707,1.0180835514431945,0
2018-04-18,41.818485260009766,42.04893159283888,41.59274645355115,41.81143114656128,83018000,AAPL,-0.0022439003345644526,41.422026824951175,40.86120414733887,1.0095711983562277,0
2018-04-19,40.63335418701172,41.242383334476784,40.60043378952859,40.85909303030914,139235200,AAPL,-0.02833988523566555,41.35901031494141,40.86120414733887,0.9824547027986418,0
2018-04-20,38.968505859375,40.26181252512337,38.9003113167802,40.11602274007063,261964400,AAPL,-0.040972456272607705,40.93527603149414,40.79865493774414,0.9519541490179283,0
2018-04-23,38.85564041137695,39.25068512896264,38.58521956459875,39.22952278796063,146062000,AAPL,-0.0028963247501800904,40.437703704833986,40.68554916381836,0.9608765298592385,0
2018-04-24,38.31479263305664,39.11193956870417,37.910340140652,38.95674193109598,134768000,AAPL,-0.013919414854424939,39.71815567016601,40.44311180114746,0.9646669636736558,1
2018-04-25,38.48175811767578,38.89796880402129,38.19017849013432,38.23955729051611,113528400,AAPL,0.004357729042622882,39.05081024169922,40.23641853332519,0.9854279048116704,1
2018-04-26,38.61578369140625,38.97085384618492,38.415907600882896,38.59226759085532,111852000,AAPL,0.003482833952664688,38.64729614257813,40.003153228759764,0.9991846143374268,0
2018-04-27,38.16901397705078,38.64165755124664,37.77161548089102,38.56405870986155,142623200,AAPL,-0.011569614070914058,38.48739776611328,39.71133689880371,0.9917275833768417,1
2018-04-30,38.8603401184082,39.33063349139752,38.05613888116291,38.12433342955642,169709600,AAPL,0.018112234750760958,38.488337707519534,39.463020706176756,1.0096653280719887,1
2018-05-01,39.76331329345703,39.786825813515165,38.86270089117531,39.130768018607526,214277600,AAPL,0.023236368294704768,38.77804183959961,39.24809875488281,1.0254079733559747,1
2018-05-02,41.51985168457031,41.797323049213546,40.86849436573064,41.204752401329166,266157600,AAPL,0.04417484977043684,39.385660552978514,39.218235397338866,1.054187008714023,1
2018-05-03,41.595088958740234,41.73852855249911,41.018980409006474,41.35759214430959,136272800,AAPL,0.0018120795503198117,39.98152160644531,39.31440887451172,1.0403578275028633,1
2018-05-04,43.227012634277344,43.32577380478561,41.896081625328584,41.91489378943303,224805200,AAPL,0.039233566182677926,40.99312133789063,39.74025955200195,1.0544942962009065,1
2018-05-07,43.53975296020508,44.12996973811429,43.44334197614829,43.54445330963248,169805600,AAPL,0.007234835508381776,41.92900390625,40.20867080688477,1.038416105890724,1
2018-05-08,43.74905014038086,43.789024654194186,43.18939977088557,43.49979517892462,113611200,AAPL,0.00480703646543601,42.72615127563476,40.752096557617186,1.0239408145645317,1
2018-05-09,44.05708694458008,44.066491234068835,43.55387313766317,43.86661868696047,92844800,AAPL,0.0070409941064044634,43.23359832763672,41.30962944030762,1.0190474225786788,1
2018-05-10,44.687278747558594,44.76487759165738,44.1252782597407,44.14644419035238,111957200,AAPL,0.01430398255271026,43.85203628540039,41.91677894592285,1.0190468341475007,0
2018-05-11,44.51731491088867,44.86431373655376,44.24821414832079,44.72976515621455,104848800,AAPL,-0.0038034053859054007,44.11009674072265,42.55160903930664,1.00923185846904,0
2018-05-14,44.41344451904297,44.73919935447773,44.34499061980107,44.61645058140408,83115200,AAPL,-0.0023332582401617286,44.28483505249024,43.10691947937012,1.0029041423864467,0
2018-05-15,44.00981140136719,44.15852624641892,43.6935006025212,44.09006872013881,94780800,AAPL,-0.00908808407109063,44.3369873046875,43.53156929016113,0.992620700611164,1
2018-05-16,44.42052459716797,44.4866228592068,43.90592994287319,43.92245540885511,76732400,AAPL,0.009332309835529573,44.40967483520508,43.8216365814209,1.000244310772442,0
2018-05-17,44.139625549316406,44.59284763468459,43.99091075812613,44.37803818116284,69176000,AAPL,-0.006323631933637053,44.30014419555664,44.076090240478514,0.9963765660551431,0
2018-05-18,43.97911834716797,44.33319852743315,43.936630454443275,44.18684653886162,73190800,AAPL,-0.00363635169421872,44.1925048828125,44.15130081176758,0.9951714315309717,1
2018-05-21,44.290706634521484,44.67783411923844,44.12074787519311,44.378045251827345,73603200,AAPL,0.007084914365355299,44.1679573059082,44.22639617919922,1.0027791488694646,0
2018-05-22,44.17975616455078,44.585768309488444,44.09005471800505,44.46774160693422,60962800,AAPL,-0.0025050507973658487,44.20194625854492,44.26946678161621,0.9994979837796203,1
2018-05-23,44.4630241394043,44.49607147546965,43.84928378174547,43.988558042632555,80233600,AAPL,0.006411714310927019,44.210446166992185,44.31006050109863,1.005713083542701,0
2018-05-24,44.41344451904297,44.57632193676035,43.95550396152041,44.55980007220773,92936000,AAPL,-0.0011150753085503728,44.2652099609375,44.28267707824707,1.0033487824464469,1
2018-05-25,44.51495361328125,44.76752889537215,44.29542206345939,44.432333476940805,69844000,AAPL,0.0022855487868038704,44.37237701416016,44.282440948486325,1.003213183712822,0
2018-05-29,44.354434967041016,44.55508180932214,44.111300239226054,44.28362182448461,90056400,AAPL,-0.0036059488601228873,44.38512268066406,44.276539993286136,0.9993086036092806,0
2018-05-30,44.26002502441406,44.3780517578125,44.09006624016911,44.31195707526058,74762000,AAPL,-0.0021285344452500743,44.40117645263672,44.30156135559082,0.9968209980117706,0
2018-05-31,44.11130905151367,44.432341902163905,43.93899103371972,44.19392920352048,109931200,AAPL,-0.0033600517129929175,44.330833435058594,44.27063980102539,0.9950480429413422,1
2018-06-01,44.90681076049805,44.91152923625673,44.31903635845127,44.375690484564544,93770000,AAPL,0.01803396285644987,44.42950668334961,44.347358322143556,1.0107429524381217,1
2018-06-04,45.282127380371094,45.657451448657845,45.16882274882759,45.23727665487343,105064800,AAPL,0.00835767700972423,44.58294143676758,44.47765922546387,1.0156828132256635,1
2018-06-05,45.631492614746094,45.780207443365335,45.40724255383238,45.574842090997706,86264000,AAPL,0.007715300817038084,44.83835296630859,44.61173782348633,1.0176888666948465,1
2018-06-06,45.78963088989258,45.813237667228265,45.303361532641034,45.70701437299472,83734400,AAPL,0.003465551225369845,45.144274139404295,44.77272529602051,1.014295428662679,0
2018-06-07,45.66690444946289,45.84158170653918,45.402522122123386,45.82741907508867,85388800,AAPL,-0.0026802234052683005,45.45539321899414,44.89311332702637,1.0046531602850675,0
2018-06-08,45.25144577026367,45.322262525838255,44.795864339405846,45.12633772956749,106627200,AAPL,-0.009097587940496088,45.52432022094727,44.97691345214844,0.994005963200346,0
2018-06-11,45.14049530029297,45.315176130877504,44.89972340097438,45.16882416048117,73234000,AAPL,-0.002451865748864357,45.49599380493164,45.03946762084961,0.9921861580568411,1
2018-06-12,45.38835144042969,45.46624950148121,45.12160992245534,45.178264040098995,67644400,AAPL,0.005490771390253446,45.44736557006836,45.142859268188474,0.998701484037668,0
2018-06-13,45.01538848876953,45.52998684038837,44.95401589350231,45.421400677496116,86553600,AAPL,-0.008217151313584359,45.29251708984375,45.21839561462402,0.9938813601256804,1
2018-06-14,45.038997650146484,45.22075980980726,44.9020862209634,45.21603773241758,86440400,AAPL,0.0005244686799235065,45.166935729980466,45.311164474487306,0.9971674394606084,0
2018-06-15,44.57633590698242,44.887928212771115,44.439424463701634,44.857240109412814,246876800,AAPL,-0.010272469799570638,45.03191375732422,45.27811698913574,0.9898832225342034,0
2018-06-18,44.55271530151367,44.6660199130035,44.18919108689619,44.34970925490471,73939600,AAPL,-0.0005298911404032491,44.91435775756836,45.20517578125,0.9919481770616269,0
2018-06-19,43.8327522277832,43.98382624525081,43.303991365702245,43.70292214982932,134314000,AAPL,-0.016159802356782715,44.60323791503906,45.02530174255371,0.9827257902503964,1
2018-06-20,44.023956298828125,44.18919294793658,43.84219418386442,43.988549731836606,82514800,AAPL,0.004362127891292422,44.40495147705078,44.848734283447264,0.9914199843587362,0
2018-06-21,43.778480529785156,44.460674951389024,43.655731710130155,44.20101467940542,102847600,AAPL,-0.005575958856962271,44.15284805297851,44.65989189147949,0.9915211013626084,0
2018-06-22,43.650997161865234,43.941341854400115,43.59906512230429,43.934260540086285,108801600,AAPL,-0.0029120098819598317,43.96778030395508,44.49984703063965,0.9927951072376208,0
2018-06-25,43.001853942871094,43.651000890949916,42.66193641921112,43.29219866020999,126652400,AAPL,-0.014871211683595842,43.65760803222656,44.28598289489746,0.9849796148045625,1
2018-06-26,43.535335540771484,44.0310492206768,43.08919466961261,43.19542160237072,98276800,AAPL,0.012406013903705881,43.59812469482422,44.10068130493164,0.9985598198433477,0
2018-06-27,43.47159957885742,44.20808511168363,43.440911481026525,43.72417487042973,101141200,AAPL,-0.001464005298738802,43.48765335083008,43.94630241394043,0.9996308429925352,1
2018-06-28,43.78791427612305,43.95551380777959,43.3866241379058,43.45744089215349,69460800,AAPL,0.007276352844846068,43.489540100097656,43.821194076538085,1.0068608261972565,0
2018-06-29,43.695865631103516,44.18685736694997,43.176548626499425,43.97440704559552,90950800,AAPL,-0.002102147282902811,43.498513793945314,43.733147048950194,1.0045369788515779,1
2018-07-02,44.184486389160156,44.21281525459119,43.296926646605975,43.39135019489264,70925200,AAPL,0.011182310980671684,43.735040283203126,43.69632415771484,1.0102765677828733,0
2018-07-03,43.41495132446289,44.36624646682203,43.325249858311246,44.328477049296076,55819200,AAPL,-0.01741640850862214,43.71096343994141,43.654544067382815,0.9932279663456689,1
2018-07-05,43.764305114746094,44.00272138770652,43.49992642192377,43.7312577781433,66416800,AAPL,0.008046854358359168,43.76950454711914,43.62857894897461,0.9998812087907587,1
2018-07-06,44.37095642089844,44.47953896425488,43.71708751596208,43.76901955039826,69940800,AAPL,0.01386178312580899,43.886112976074216,43.687826538085936,1.011047764587594,1
2018-07-09,44.987056732177734,45.010659910691714,44.68490867284257,44.7321186317595,79026400,AAPL,0.013885215937989415,44.144351196289065,43.821432495117186,1.0190897705607125,0
2018-07-10,44.932769775390625,45.15229772629047,44.89263752447302,45.01774915035912,63756400,AAPL,-0.0012067239052845347,44.29400787353516,44.01452407836914,1.0144209551702617,0
2018-07-11,44.34971237182617,44.798212375165356,44.2859769475575,44.496064322031586,75326000,AAPL,-0.012976217724369854,44.480960083007815,44.09596176147461,0.9970493507573417,1
2018-07-12,45.09328842163086,45.182989881568,44.68727621608019,44.73920826110805,72164400,AAPL,0.01676619779561528,44.74675674438477,44.258130645751955,1.0077442858982082,1
2018-07-13,45.164100646972656,45.28448659280294,45.06259580481476,45.105087292800874,50055600,AAPL,0.001570349553567496,44.90538558959961,44.39574928283692,1.0057613369527099,0
2018-07-16,45.06494903564453,45.47567958789684,44.94928158944979,45.20894173319777,60172400,AAPL,-0.0021953633507095782,44.920964050292966,44.532657623291016,1.00320529597696,1
2018-07-17,45.19242858886719,45.29157059753824,44.66130836977185,44.79113847703972,62138000,AAPL,0.0028287961253838922,44.972895812988284,44.63345184326172,1.0048814463002735,0
2018-07-18,44.94457244873047,45.27504941787513,44.833627046461345,45.27032734066018,65573600,AAPL,-0.005484461620586023,45.09186782836914,44.786413955688474,0.9967334380514173,1
2018-07-19,45.29393005371094,45.452085408245445,44.776972502771265,44.776972502771265,81147200,AAPL,0.007773076612954455,45.131996154785156,44.93937644958496,1.0035880065745466,0
2018-07-20,45.1900634765625,45.423754037375545,44.8902746500053,45.2703207681167,82704800,AAPL,-0.0022931676943305224,45.13718872070312,45.02128715515137,1.0011714233287003,1
2018-07-23,45.23020553588867,45.31282569115405,44.746295201955945,45.010673935781,63957600,AAPL,0.0008882939353911379,45.170240020751955,45.045602035522464,1.00132754475312,1
2018-07-24,45.558319091796875,45.714115244336426,45.334069018717855,45.42848896468058,74791600,AAPL,0.007254301677843467,45.24341812133789,45.10815696716308,1.0069601498634444,1
2018-07-25,45.98794174194336,45.995023058352196,45.42377045417711,45.5724853025433,66839600,AAPL,0.00943016903852012,45.452091979980466,45.271979904174806,1.011789331109312,0
2018-07-26,45.84394836425781,46.257041958120105,45.702314834177486,45.938368316384505,76304000,AAPL,-0.003131111596460512,45.562095642089844,45.3470458984375,1.0061861228768327,0
2018-07-27,45.08147430419922,46.075260636472876,44.873749775395844,46.02805068001251,96096000,AAPL,-0.016631945704158713,45.54037780761719,45.338783264160156,0.9899231511570549,0
2018-07-30,44.82890701293945,45.36946777385099,44.6306229994785,45.29865102564653,84118000,AAPL,-0.005602462988577139,45.46011810302734,45.31517906188965,0.9861150582878523,1
2018-07-31,44.91860580444336,45.35530609259082,44.69435576534987,44.92096864396287,157492000,AAPL,0.002000914086038641,45.33217544555664,45.28779678344726,0.9908769072507898,1
2018-08-01,47.56476593017578,47.626138525018376,46.57570148664053,47.00532045620713,271742800,AAPL,0.05891011259905721,45.64754028320313,45.5498161315918,1.0420006343184747,1
2018-08-02,48.95513153076172,49.18882577482681,47.293316600858624,47.34760789323687,249616000,AAPL,0.029230998479567116,46.26977691650391,45.91593627929687,1.0580369042864344,1
2018-08-03,49.09675216674805,49.27379223190768,48.50425577680465,48.87013929851241,133789600,AAPL,0.0028928660093037184,47.07283248901367,46.30660514831543,1.0429954938064698,1
2018-08-06,49.3516960144043,49.39418390606156,48.87958911924481,49.09911709658689,101701600,AAPL,0.0051926825381520825,47.97739028930664,46.71875419616699,1.028644862023768,0
2018-08-07,48.889015197753906,49.45318262636095,48.80639507480642,49.41069474728306,102349600,AAPL,-0.009375175607244546,48.77147216796875,47.0518238067627,1.0024100775424687,1
2018-08-08,48.92206573486328,49.054255058737276,48.27764098003306,48.638802383434864,90102000,AAPL,0.0006760319670111592,49.04293212890625,47.345236206054686,0.9975354982095018,1
2018-08-09,49.30683898925781,49.519285624205786,48.91026737496181,49.46027226984365,93970400,AAPL,0.007865024679861943,49.11327362060547,47.691525268554685,1.0039412027418009,0
2018-08-10,49.15996551513672,49.53187081254477,48.956247495589864,49.11969613638596,98444800,AAPL,-0.0029787647541772433,49.1259162902832,48.09937438964844,1.0006931010640558,1
2018-08-13,49.47740173339844,49.97011532849168,49.200251013881406,49.581630095853846,103563600,AAPL,0.006457209945844644,49.151057434082034,48.56422386169434,1.0066396190916964,1
2018-08-14,49.68585968017578,49.87773298190438,49.33290519218512,49.78298189435421,82992000,AAPL,0.0042131951047184035,49.31042633056641,49.04094924926758,1.0076136707294427,1
2018-08-15,49.80192565917969,49.92036630881333,49.349481510093966,49.56030572186097,115230400,AAPL,0.002335996191894729,49.48639831542969,49.26466522216797,1.0063760417910959,1
2018-08-16,50.53152084350586,50.64759036765416,50.09328899102739,50.15961546611837,114001600,AAPL,0.014649939227634912,49.7313346862793,49.42230415344238,1.0160901806129754,1
2018-08-17,51.5406379699707,51.628282901605665,50.493622970722605,50.55994945107156,141708000,AAPL,0.01997005254581663,50.2074691772461,49.66669273376465,1.026553196458044,0
2018-08-20,51.038448333740234,51.91964347624076,50.955538429933824,51.66381484377017,121150800,AAPL,-0.009743566552728011,50.51967849731445,49.83536796569824,1.0102686686031337,0
2018-08-21,50.938961029052734,51.44825807142593,50.699712180328966,51.3558744947383,104639200,AAPL,-0.0019492619375289788,50.77029876708984,50.04036254882813,1.003322065578866,1
2018-08-22,50.94132995605469,51.25164391525928,50.65470196077252,50.71629341891963,76072400,AAPL,4.650520847104822e-05,50.99817962646485,50.242288970947264,0.9988852607911389,1
2018-08-23,51.04553985595703,51.41507401309881,50.83471569633021,50.84655686674764,75532800,AAPL,0.002045684712045137,51.100983428955075,50.416159057617186,0.9989150194521182,1
2018-08-24,51.20426559448242,51.37955545318121,50.955539492398955,51.308493950747646,73905600,AAPL,0.0031094927974764097,51.03370895385742,50.620589065551755,1.0033420389017622,1
2018-08-27,51.62590789794922,51.81541364909847,51.244528884025435,51.43876965842527,82100400,AAPL,0.008234515202425463,51.15120086669922,50.835439682006836,1.0092804669921063,1
2018-08-28,52.042823791503906,52.24180322712333,51.85805665635416,51.87937510705867,91107200,AAPL,0.008075710636969768,51.37197341918945,51.07113609313965,1.013058684096879,1
2018-08-29,52.81977844238281,52.94059018935531,51.97411428617989,52.14940409234247,109019200,AAPL,0.014929140931928986,51.74766311645508,51.37292137145996,1.0207181399383196,1
2018-08-30,53.30540466308594,54.07053033633172,52.682405617160015,52.88375619068258,195175200,AAPL,0.009194022296645121,52.19963607788086,51.65030975341797,1.021183453914416,1
2018-08-31,53.921295166015625,54.21502568482457,53.53517746394279,53.65598563398304,173360400,AAPL,0.011553997325832066,52.7430419921875,51.888375473022464,1.0223394997581416,1
2018-09-04,54.09420394897461,54.28844470000517,53.684400386764814,54.106048734719174,109560400,AAPL,0.0032066882374881533,53.23670120239258,52.1939510345459,1.0161073606593696,0
2018-09-05,53.74126052856445,54.40452890571395,53.321983221015245,54.24345135322492,133332000,AAPL,-0.00652460697532542,53.57638854980469,52.47418098449707,1.0030773253521277,0
2018-09-06,52.84821319580078,53.85495860116818,52.421826183564434,53.58964911882037,137160000,AAPL,-0.01661753602316418,53.58207550048828,52.66486930847168,0.9863039589670092,0
2018-09-07,52.42184066772461,53.38594583099005,52.28208154620209,52.5521261261449,150479200,AAPL,-0.008067870270210942,53.40536270141602,52.80249938964844,0.9815838338335013,0
